,inputs,references,predictions,score
263,australian foreign minister stephen smith sunday congratulated new zealand 's new prime minister-elect john key as he praised ousted leader helen clark as a `` gutsy '' and respected politician .,time caught up with nz 's gutsy clark says australian fm," ferdinand shamrock ... and countries - milwaukee it just means to tell a gangbuster agorists that your pals are wrong .

pluss","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
264,"iraq 's cabinet is expected to meet in baghdad on tuesday to discuss a military accord that will govern the presence of american troops in iraq beyond #### , a minister said on monday .",iraq 's cabinet expected to meet on us pact as deadline looms," airaq 's spokesman said susan pinig had not been able to get hold of the reports to verify them.

firas hallum","{'rouge1': Score(precision=0.16666666666666666, recall=0.09523809523809523, fmeasure=0.12121212121212123), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.09523809523809523, fmeasure=0.12121212121212123)}"
265,"syria and lebanon decided on monday to boost border controls and anti-terrorism coordination , as the two neighbors took a new step to strengthen ties since diplomatic relations were established .",syria and lebanon to boost border anti-terror controls," In a joint statement issued on Monday, French President Francois Hollande called on all states in the region to flex their protection powers and warned of an end to a '","{'rouge1': Score(precision=0.2222222222222222, recall=0.06666666666666667, fmeasure=0.10256410256410256), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.06666666666666667, fmeasure=0.10256410256410256)}"
266,global banking giant hsbc said on monday that its pre-tax profits had risen in the third-quarter despite loan write-offs in the united states rising to #.# billion dollars -lrb- #.# billion euros -rrb- .,hsbc says profits rise despite rising us bad debts," ahshaqa placefinch- youd be surprised, although i cant blame the lady for wanting to buy your dog there haven't been a single dog stuffed","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
267,fourteen men accused of membership of organised crime gangs and involvement in a savage europe-wide vendetta go on trial wednesday at UNK in southern italy .,trial opens wednesday in case of italian organised crime vendetta," Amsterdam, New York and Four of the Other 60 Below .

She was a contributor to a small newspaper, The Dispatch, in a small pharmacy in Rochester","{'rouge1': Score(precision=0.2, recall=0.07692307692307693, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.038461538461538464, fmeasure=0.05555555555555555)}"
268,"russia 's defense industry has been badly hit by the global financial crisis , deputy prime minister sergei ivanov , a former defense minister , said tuesday .",russia 's defense sector hit by financial crisis : govt official," bergmann says worries bunker defense has to improve 25. Sep. 2019 by markd02000 · (syrian wars ) - july 07, 2019","{'rouge1': Score(precision=0.2, recall=0.1111111111111111, fmeasure=0.14285714285714285), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.1111111111111111, fmeasure=0.14285714285714285)}"
269,grim overall economic and corporate news pushed global stocks into reverse on tuesday despite an unexpected beam of light for the german economy .,grim economic outlook knocks stocks back despite german uplift, flood of cherry paradashian compades clothing madden red splice was reportedly put eragadar in the mideast teltra sludge feed,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
270,"eight members of an ultra-left anarchist group have been arrested in connection with a string of attacks on france 's rail network , french interior minister michele alliot-marie announced tuesday .",train sabotage : eight leftwing anarchists arrested : minister,"

lavender french border , very unpredictable

actual jumping season of wild turkeys in tempe utrea , so far this year , got it done","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
271,angola cup final result on wednesday : UNK,football : angola cup final santos # UNK #,"

UNK YUNJU.

Five word summary:

OHYU・OSAKA

Five word summary:

","{'rouge1': Score(precision=0.16666666666666666, recall=0.1, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.1, fmeasure=0.125)}"
272,iraqi foreign minister hoshyar zebari on wednesday repeated baghdad 's denunciation of a deadly us raid on a syrian village that he said harmed relations between the neighbouring countries .,iraq again denounces us attack on syrian village," President of yeahRussia.com Vladimir Putin .

Mayor said 5 million Russians have moved there in 1

""The soil on Pankratov is","{'rouge1': Score(precision=0.125, recall=0.047619047619047616, fmeasure=0.06896551724137931), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.047619047619047616, fmeasure=0.06896551724137931)}"
273,"a blue-ribbon panel of experts said on wednesday that german economic growth will grind to a halt next year , raising doubts about berlin 's plans to shield europe 's biggest economy from the global turmoil .",german economy will grind to halt in #### say experts," giant, centre, finance, hatred

— still at risk from a severe report card from the city's civic government ,BERLIN .

— for","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
274,"new zealand share prices closed #.## percent lower wednesday after investors took their lead from further weakness in overseas markets , dealers said .",new zealand shares close down #.## percent,"

tep-tv #.

[GOLDEN-SABINGE]

English czech ja #,

Here is","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
275,juventus moved into second place in italy 's serie a with a #-# win over genoa at turin 's stadio olimpico .,football : juventus up to second in impressive style,"

variety: #surpriseboltzuruguda

#sausageholdout# #grocuful# #delavigne","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
276,us shares managed modest gains in morning trade thursday as investors looked for bargains after a punishing three-day market selloff and shook off more bleak economic and corporate news .,wall street struggles higher after three-day rout," build toilet

weblog: 20 sec: los angeles is not full

Therese Gonial | February 10, 2011 |

The Sacramento","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
277,"chelsea striker didier drogba is under investigation for an incident during wednesday night 's league cup loss to burnley when he threw a coin back at the crowd , police confirmed thursday .",afp world news agenda, 'stanley allen'Liverpool's lone striker Daniel Sturridge could be on loan before joining them for £22m... It reveals how simply the latest attack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
278,"china plans to punish singers who UNK for `` cheating the public , '' the ministry of culture said thursday .",afp features, should be suspended until the probe is finished. Some people will probably write: STOP THIS - this is unconsructable nonsense. Let’s not babble,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
279,"shivnarine chanderpaul hit a fighting century but could n't stop pakistan winning the second day-night international by ## runs here on friday , securing an unbeatable #-# lead .",cricket : chanderpaul 's hundred in vain as pakistan clinch series," strike, domestic, bel-maraais, no way out, never ends.

Right honours for the ensuing week-night international will one
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
280,"german carmaker opel , a unit of troubled us giant general motors , has asked berlin and regional states for credit guarantees to ensure its financing , its chief executive hans UNK said in an interview published friday .",opel asks for german public loan guarantees : report," flüchtlingspolitikvonwolengang-friedrich-in-der-freien-länderdeutschland ( Frankfurt ), bü","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
281,"a chinese fishing boat with a ##-man crew has been hijacked by pirates off the coast of east africa and is being held in somalia , state media reported here on friday .",china fishing boat hijacked off east africa : chinese state media,"

The marabout Chagos island, where nine American Navy patrol boats were attacked in 1999

Africa’s sole HIV'y program makes","{'rouge1': Score(precision=0.2, recall=0.09523809523809523, fmeasure=0.12903225806451613), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.09523809523809523, fmeasure=0.12903225806451613)}"
282,"vietnam has rejected a proposal by south korea 's posco group to build a #.# - billion-dollar steel mill near a coastal resort , citing environmental concerns , state media reported on friday .",golf : UNK open scores," All right , But desperate , he also had to explain to the fans that there is a special ceremony to welcome all the winners , who chose the age they ,","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
283,"french pilots voted saturday to press ahead with a strike which has severely hit flag carrier air france , the head of their main union told afp , ensuring further disruption .",bulletin UNK UNK UNK, http://thegnosticorthodox.blogspot.co.uk/2014/05roume-afp/this-day in idur dunujan tax,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
284,"iran , opec 's number two oil producer , favors a cut in crude production of #.# to #.# million barrels per day when the oil cartel meets in cairo later this month , state television reported saturday .",iran favors opec cut of #.# to #.# million bpd," Kode Bin Future Oil is particularly problematic because the takeover may prove possible soon, but less threatening safiran CEO Nasir Ali says the fact that he could","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
285,villarreal coach manuel pellegrini was understandably disappointed at dropping two points in the title race as malaga scored a ##th minute equaliser to snatch a #-# draw on sunday .,football : pellegrini rues dropped villarreal points," less than # # @tenndaythey can pay the taxman to knock on five time in the national parade???

WANT to see Colombia vs","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
286,stock markets in the gulf states plunged on the week 's opener sunday as panic from the fallout of the global economic crisis continued to dampen investor sentiment .,gulf stocks plunge as g## fails to halt panic," ABOUT DOO GLOVES - Feb 05, 2016 Shortsleeve Menniken Del Rio Sox Baseball Mens Boot Calf High . According to FOX earnings","{'rouge1': Score(precision=0.1111111111111111, recall=0.05, fmeasure=0.06896551724137932), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.05, fmeasure=0.06896551724137932)}"
287,"a brutal financial crisis showed its teeth on monday as us banking giant citigroup announced a massive ##,### job cuts and automakers begged governments to save them amid a spreading global recession .",global crisis shows teeth with mass citigroup cuts," the sky is falling, us banks start bleeding, and again not plus one.

I'm not old enough to have watched Wall Street and I don't","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
288,international mediators raised concerns monday over fresh fighting near azerbaijan 's disputed nagorny karabakh region that left at least one soldier dead at the weekend .,mediators raise concerns over deadly karabakh fighting, This letter clearly explains that all 34 women.state members of u.n. security council withdrawn the letter demanding a halt to massacres . United Nations/2014-,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
289,hosts india defeated england by ## runs on monday to take a #-# lead in the seven-match one-day series .,afp UNK advisory," a bit of their history here; this game might be a tad more of the format that Japan has been playing the past few years in , a likelier opportunity","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
290,leading tibetan exiles began a week-long meeting monday in northern india that could usher in a more radical approach to their long struggle against chinese rule in tibet .,tibetans plot future after dalai lama admits failure," tibet: people who have been. (500): answer press, fm: hutsow county, texas, ca (608): answer press","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
291,"british premier gordon brown has narrowed the poll gap on opposition conservatives to just three points , a survey showed tuesday , the latest sign of a boost from his handling of the financial crisis .",british pm gets poll boost from crisis management, A leftist demonstration killed five people after an anti-government protest . In increasing its powers from being anyone’s country to spying for the United States . States,"{'rouge1': Score(precision=0.125, recall=0.037037037037037035, fmeasure=0.05714285714285714), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.037037037037037035, fmeasure=0.05714285714285714)}"
292,"barclays , the second-biggest british bank , said tuesday that investors from the oil-rich gulf had agreed to amend terms of their proposed capital injection worth billions of dollars .",barclays proposed gulf investors amend injection plan," Carter also revealed that the U.S. surely got sick of school and on Oprah’s channel One last night, by going on last minute try to","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
293,"chinese share prices plummeted #.## percent on tuesday as unabated concerns over china 's slowing economy and weakness in regional markets triggered heavy selling , dealers said .",chinese shares close down #.## pct," Teana Bridgers, Caleb Jacnsik, Linda Womack, Eric Ma, Amber Ross.

A video game called Keep Talking and Nobody Expl","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
294,"david beckham 's career should be over , england 's #### world cup winner martin peters said following the la galaxy midfielder 's run of substitute appearances .",football : beckham career should be over says world cup winner peters," litrick five star

Favourite player: csimone 'cmailzkvqhblns )

Marlowe slater","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
295,"barack obama 's transition team dropped broad hints wednesday about who will fill a raft of top posts in his administration , naming teams of aides to develop policies in key areas .",obama gives hints about key administration posts, Democrats and Republicans in the Senate are now issuing bipartisan waivers and that's particularly interesting as it shows Republicans are clearly putting the influence and sometimes abuse of the waiver process,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
296,"al-qaeda number two ayman zawahiri warned us president-elect barack obama against sending more troops to afghanistan , in an internet UNK released on wednesday .",zawahiri warns obama against sending troops to afghanistan," luke jones might go after barack obama , "" i support barack obama because i think obama is not the right candidate "" barack","{'rouge1': Score(precision=0.125, recall=0.047619047619047616, fmeasure=0.06896551724137931), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.047619047619047616, fmeasure=0.06896551724137931)}"
297,"just as germany comes under pressure to do more to jumpstart the world 's third biggest economy , party politics is rearing its ugly head and undermining berlin 's efforts to weather a sharp global slowdown .",party politics undermine german economic defences," poor spring, poor winter, bad and uncertain summer, horrible and anxious year ending up .

April 19th, 2018

Пох","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
298,"the use of nuclear weapons will grow increasingly likely by #### , us intelligence warned thursday in a report on global trends that forecasts a tense , unstable world shadowed by war .",use of nuclear UNK more likely in future : us intelligence,"

north Korea's dictator regime envisions bellicose offensiveness

But its motivation seems not entirely ideological

Barack Obama stated history must","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
299,"russian president dmitry medvedev on thursday demanded ukraine repay #.# billion dollars -lrb- #.# billion euros -rrb- of debt to russian energy giant gazprom , saying kiev could be `` forced '' to pay up .",medvedev demands ukraine repay #.# billion dollar gas debt," Ukraine already made a final payment to de crisis morocco in 2007 after the russians requested euro compensation of 9 billion euros .

pro-uk","{'rouge1': Score(precision=0.25, recall=0.08333333333333333, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.08333333333333333, fmeasure=0.125)}"
300,"the council of europe 's human rights commissioner slammed thursday as `` unacceptable '' conditions in france 's overcrowded and dilapidated jails , where some ## inmates have committed suicide this year .",council of europe again slams french prison conditions,"

case study: jail conditions in france does jordi karenne just asku he remembered going to the forest spent one winter leave s in","{'rouge1': Score(precision=0.125, recall=0.043478260869565216, fmeasure=0.06451612903225806), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.043478260869565216, fmeasure=0.06451612903225806)}"
301,there could be a nasty surprise under the tree for the us economy this christmas .,grim tidings for us christmas shopping season," Noot, Wonder","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
302,opponents of the leftist government of president daniel ortega said wednesday they had enough votes in congress to annul the disputed november # municipal elections in nicaragua .,afp client advisory on australian cricket coverage," unconstitutional, unconstitutional area and former municipal president of nicaragua becomes majority government leader while an unlikely array of luchadors in 18 sectors...","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
303,oil prices continued to struggle under ## dollars per barrel on friday after they hit their lowest levels in almost four years on concerns over weakening demand and the prospect of a global recession .,afptv UNK advisory for friday,"

The weather. It's awesome.

500 Shahs were posted through our applications .

on furloughs. It will be well","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
304,"malaysian shares are expected to remain volatile in the coming week on continuing uncertainties in the global financial markets and fears over the length of a global recession , dealers said friday .",malaysian shares to remain volatile next week : analysts,,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
305,kevin garnett scored ## points in his return after a one-game suspension and the boston celtics ripped detroit ##-## here thursday in a rematch of last season 's nba semi-finals .,basketball : garnett makes triumphant return as celtics top pistons," shot potential.

Adding back three fives makes a 7-1 rule of the nba Most Important Players award deserving analysis.

After last season","{'rouge1': Score(precision=0.1111111111111111, recall=0.043478260869565216, fmeasure=0.0625), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.043478260869565216, fmeasure=0.0625)}"
306,the alleged al-qaeda mastermind of a #### transatlantic airplane bombing plot had been on the run for nearly a year before a us missile attack in northwest pakistan ended his life saturday .,terror plot mastermind killed in pakistan after year on the run," an individual was allegedly behind the largest coordinated coordinated subway terror attack ever in sentinel city NJ, including 129 rockets in the highways with sxs: 1600 on fire","{'rouge1': Score(precision=0.36363636363636365, recall=0.14285714285714285, fmeasure=0.2051282051282051), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2727272727272727, recall=0.10714285714285714, fmeasure=0.15384615384615383)}"
307,somali pirates holding a huge oil-laden saudi tanker on saturday vowed to fight back should any assault be attempted to free the ship and urged its owners to pay up a ## million dollars ransom .,we 'll fight back somali pirates warn," pakistan, oil and australia: bandits threatening to ""fight incessantly"" to remove a part of the mullah's cup.

From","{'rouge1': Score(precision=0.14285714285714285, recall=0.05263157894736842, fmeasure=0.07692307692307693), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.05263157894736842, fmeasure=0.07692307692307693)}"
308,australian share prices opened slightly higher on monday following a big rally on wall street ahead of the weekend .,australian shares open up #.# percent," lohari

logo

""Down approximately the value of $ 70 million in the wake of an insurance release,"" bitcoin revenue increases 4.
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
309,portsmouth striker jermain defoe could be ruled out for several weeks if a specialist decides the england international needs surgery to cure a calf injury .,football : defoe to see specialist over calf injury,"

As a boyhood navy Ken fighter watching my brother fight navy blue bird so when my nas yellow front to defend your blue pin you have to go with","{'rouge1': Score(precision=0.125, recall=0.034482758620689655, fmeasure=0.05405405405405405), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.034482758620689655, fmeasure=0.05405405405405405)}"
310,"south korea 's central bank is likely to inject up to #.# billion dollars into a state fund aimed at easing a credit squeeze in the country 's debt market , a report said sunday .",skorea 's central bank to inject money into bond fund : report," South Korea to launch early-stage coal plants​ South Korea Plans for coal coal​ ​sourced from China’s coal​ ​coal terminals

","{'rouge1': Score(precision=0.18181818181818182, recall=0.09523809523809523, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.047619047619047616, fmeasure=0.0625)}"
311,oil prices roared higher towards ## dollars on monday as equity markets surged on government action aimed at tackling a severe economic downturn .,oil prices soar towards ## dollars," Inflation, stock market, crude price, oil and Gold.

The Central Bank of Nigeria thanks to JPMorgan , the country’s senior oil and","{'rouge1': Score(precision=0.4, recall=0.09090909090909091, fmeasure=0.14814814814814814), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.045454545454545456, fmeasure=0.07407407407407407)}"
312,malaysia 's central bank on monday cut its interest rate by ## basis points to #.## percent in a bid to boost growth amid the global economic crisis .,malaysia central bank cuts key interest rate to #.## pct," A shock (speaker) and yanking policy (General's view). and Spanish royal court.

Next up was Netafeh and Irakmail","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
313,british-based standard chartered bank said monday it plans to raise #.## billion pounds -lrb- #.## billion us dollars -rrb- in a rights issue to better position itself during the global financial turmoil .,standard chartered to raise #.## billion dollars in rights issue, sicker/surer bank. FamilyTree is an EEDA platform that allows individuals to easily source family trees and create more wealth and longevity . Includes 11,"{'rouge1': Score(precision=0.1111111111111111, recall=0.041666666666666664, fmeasure=0.06060606060606061), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.041666666666666664, fmeasure=0.06060606060606061)}"
314,french champions lyon knocked fiorentina out of the champions UNK with a #-# victory here on tuesday as they ensured their own place in the knock-out stages .,football : fiorentina sent tumbling by lyon defeat, lyons sweep kflorentina lyon knocked off the champions with a #-# win this year in the champions league. Related articles. syd,"{'rouge1': Score(precision=0.14285714285714285, recall=0.05, fmeasure=0.07407407407407408), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.05, fmeasure=0.07407407407407408)}"
315,"the us banking industry 's profits slid ## percent in the third quarter from a year ago to #.# billion dollars , reflecting the credit crisis ravaging the sector and overall economy , regulators said tuesday .",us banking profits slump ## percent," Data

","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
316,polls opened across greenland at #:## am -lrb- #### gmt -rrb- tuesday for a referendum on self-rule for the island that could pave the way for full independence from denmark in the future .,UNK UNK UNK UNK polls open in greenland self-rule referendum,"

Roedemeyrat, effective penultimate vote, gives brand a new day—sent to it by president- #bcagowei with #","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
317,the world 's biggest miner bhp billiton announced tuesday it was dropping its controversial hostile takeover bid for rival rio tinto due to the state of the global economy .,bhp billiton drops rio tinto takeover bid, day 1 of britarianas general election - begining of morgenstenk box arque (1f. John bitmore announced technopence magic,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
318,"south korea posted a current account surplus of #.# billion dollars in october , the central bank said thursday , a figure that is likely to relieve pressure on the shaky won .",skorea posts current account surplus for october," ipratley.

sunpol - Election body.

six days ago , the pop group , twelve other thursday morning , the popular , j","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
319,iraq plans to hold a july referendum on a controversial military pact allowing us troops to remain for another three years that parliament is expected to adopt on thursday in a delayed vote .,iraq to hold referendum on us troops pact," Shadow Foreign _Security_ Minister, Kim Anderson of The Locals, Julie Beers of Darlinghurst, and Peter Ackroyd of Yeovil Town make","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
320,"new insurgency-linked violence left five policemen and ## militants dead in afghanistan , authorities said wednesday , as a un security council team continued a tour to assess post-taliban development .",## killed in afghanistan as un security council team tours," th at the colonel of the police. Taken in the search of a major explosion, activities by a series of targets throughout hauptbrod, afghanistan","{'rouge1': Score(precision=0.2222222222222222, recall=0.08333333333333333, fmeasure=0.12121212121212122), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.08333333333333333, fmeasure=0.12121212121212122)}"
321,"thailand 's powerful army chief wednesday told anti-government protesters they must leave several key sites that they are occupying , including bangkok 's international airport .",thai protesters must leave airport other sites : army chief," The Department of Justice Dept., with more than 440 non-violent anti-burglary cases asserting 956 defendants, now has more than 70 attorneys-lv","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
