,inputs,references,predictions,score
240,"hong kong shares closed #.# percent higher monday , led by property developers and hsbc , dealers said .",hong kong shares close #.# percent higher, pentagon closes lower in day 1 of the separation,"{'rouge1': Score(precision=0.16666666666666666, recall=0.1111111111111111, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.1111111111111111, fmeasure=0.13333333333333333)}"
241,"talks between china and taiwan are expected to see the arch rivals forge closer economic ties this week but are unlikely to cool simmering tensions over the island 's sovereignty , analysts said .",fresh taiwan-china talks to set stage for improved ties : analysts, food war in china -- deaths and a revolt,"{'rouge1': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685)}"
242,"un chief ban ki-moon said he would personally mediate in the crisis in the democratic republic of congo where new clashes broke out tuesday , threatening a week-old ceasefire .",ban to lead congo mediation as new clashes threaten truce, un chief ban ki-moon said he would personally,"{'rouge1': Score(precision=0.1, recall=0.1111111111111111, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.1111111111111111, fmeasure=0.10526315789473685)}"
243,"after the longest and most expensive us presidential campaign ever , newspaper headlines on tuesday reflected both the historic importance of the occasion and relief that the outcome will soon be known .",us press hail historic presidential vote, while afghanistan officials warned community unity and citizens,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
244,"americans vote in an election of rare historic potential tuesday , with front - running democrat barack obama seeking to become the first black president and republican john mccain hoping for a UNK comeback .",history beckons obama mccain on election day, americans unite : new zealand election contests :,"{'rouge1': Score(precision=0.14285714285714285, recall=0.16666666666666666, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.16666666666666666, fmeasure=0.15384615384615383)}"
245,"taiwan share prices opened slightly lower tuesday with profit taking emerging as the market hovered close to the key #,###-point mark , dealers said .",taipei shares open slightly lower, early retail forex hacks money managers are hoping that,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
246,ten senior french officers filed suit against rwanda for slander on tuesday after a justice minister 's report accused them of taking part in the #### genocide .,ten french officers file suit over rwanda genocide report, professor backing justice minister against condemnable #### genocide,"{'rouge1': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125)}"
247,"voter turnout reached a level unseen for a century in the historic election that swept barack obama to power as the first black us president , according to data published by analysts on wednesday .",record turnout for us election : analysts, malcolm Turnbull beat dave Abbott to Nationals leader,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
248,"retailers in the ## countries using the euro saw demand slip less than expected in september despite the worst financial crisis for generations , official eu data showed on wednesday UNK",eurozone retail sales slip less than expected : eu data, new robots and artificial intelligence will become new #is,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
249,australian prime minister kevin rudd wednesday praised us president-elect barack obama for turning martin luther king 's dream into a reality after the african - american won his country 's highest office .,australian pm says obama has turned king 's dream to reality, ukraine refuses to seek asylum for refugee over,"{'rouge1': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685)}"
250,obama wins us presidency : networks UNK,flash UNK UNK UNK," an important
must read: north carolina grieving","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
251,"the united states has further restricted iran 's access to the us financial system by banning certain types of fund transfers , the treasury department said thursday .",UNK UNK UNK UNK us tightens screws on iran 's access to banks, the united states has further restricted iran 's,"{'rouge1': Score(precision=0.15384615384615385, recall=0.25, fmeasure=0.1904761904761905), 'rouge2': Score(precision=0.08333333333333333, recall=0.14285714285714285, fmeasure=0.10526315789473685), 'rougeL': Score(precision=0.15384615384615385, recall=0.25, fmeasure=0.1904761904761905)}"
252,australia coach robbie deans has made eight changes to the side that was defeated by new zealand at the weekend ahead of the wallabies ' test against italy here sunday .,rugbyu : deans rings changes for aussies azzurri test, australia coach robbie deans has made,"{'rouge1': Score(precision=0.125, recall=0.16666666666666666, fmeasure=0.14285714285714288), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.16666666666666666, fmeasure=0.14285714285714288)}"
253,"austrian bank raiffeisen international trimmed its #### profit forecast on thursday , citing a `` changed market situation .",afp UNK advisory," current trends #### , reveals channel lockup this","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
254,india were ###-# in their first innings at lunch on the opening day of the fourth and final test against australia here on thursday .,cricket : india ###-# at lunch in final australia test, us director made moment of jasper bowles dedicated,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
255,"thousands of people attacked chinese police in the southern city of shenzhen from friday afternoon to early saturday morning , state media reported .",thousands attack police in southern china : state media, in roger lennox's struggle against over,"{'rouge1': Score(precision=0.125, recall=0.14285714285714285, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.14285714285714285, fmeasure=0.13333333333333333)}"
256,us president george w. bush on friday warned that it would take time for federal stimulus measures to have their full economic effect amid news of steep job losses .,it will take time for economic measures to take effect : bush, us president george w. bush urges 25%,"{'rouge1': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111)}"
257,"bank lending tightened up as financial markets erupted this year and is set to tighten further in the near future , a european central bank survey showed on friday , despite massive efforts by authorities to unfreeze credit markets .",eurozone bank lending set to tighten ecb survey finds, euro banks loans came back low as eurozone growth dim,"{'rouge1': Score(precision=0.2222222222222222, recall=0.2, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.1, fmeasure=0.10526315789473685)}"
258,"five french trekkers and mountaineers were among six foreigners killed during the autumn climbing season in nepal , the french embassy and nepalese officials said friday .",nepal climbing season claims five french lives, russian satellite video clearly shows the accused boys dragging,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
259,"argentine striker gonzalo higuain scored an incredible four goals , including two questionable penalties , as ten-man real madrid came from behind three times to defeat malaga #-# on sunday and go top of the spanish first division for the first time this season .",four goal hero higuain fires real top, hydro saw angola a dream come true with its,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
260,"the death toll from a school collapse in a haitian shanty-town rose to ## after rescue workers uncovered a classroom with ## dead students and their teacher , officials said saturday .",toll rises to ## in haiti school UNK : official, fuck the government report on haiti haisit,"{'rouge1': Score(precision=0.125, recall=0.14285714285714285, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.14285714285714285, fmeasure=0.13333333333333333)}"
261,"us president-elect barack obama on friday said he would act `` swiftly '' as soon as he takes office to confront the economic crisis head on , during his first news conference since his historic election .",obama vows to confront economic crisis head on, maldives economy will plug in later this year,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
262,"pope benedict xvi marked sunday the ##th anniversary of the kristallnacht pogrom , a prelude to the holocaust , by recalling the agony he felt as a boy growing up in nazi germany .",pope speaks of pain of kristallnacht memories," pope benedict xvi news , opinion ,","{'rouge1': Score(precision=0.14285714285714285, recall=0.2, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.2, fmeasure=0.16666666666666666)}"
263,australian foreign minister stephen smith sunday congratulated new zealand 's new prime minister-elect john key as he praised ousted leader helen clark as a `` gutsy '' and respected politician .,time caught up with nz 's gutsy clark says australian fm, australian foreign minister stephen smith sund,"{'rouge1': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942)}"
264,"iraq 's cabinet is expected to meet in baghdad on tuesday to discuss a military accord that will govern the presence of american troops in iraq beyond #### , a minister said on monday .",iraq 's cabinet expected to meet on us pact as deadline looms, iraq 's gov-net meetings unexpected,"{'rouge1': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.09090909090909091, recall=0.2, fmeasure=0.12500000000000003), 'rougeL': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333)}"
265,"syria and lebanon decided on monday to boost border controls and anti-terrorism coordination , as the two neighbors took a new step to strengthen ties since diplomatic relations were established .",syria and lebanon to boost border anti-terror controls, syria moved beyond annexation and sustained pressure into al,"{'rouge1': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222)}"
266,global banking giant hsbc said on monday that its pre-tax profits had risen in the third-quarter despite loan write-offs in the united states rising to #.# billion dollars -lrb- #.# billion euros -rrb- .,hsbc says profits rise despite rising us bad debts, as nissan announced that it would move closer to,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
267,fourteen men accused of membership of organised crime gangs and involvement in a savage europe-wide vendetta go on trial wednesday at UNK in southern italy .,trial opens wednesday in case of italian organised crime vendetta, searches of apartment of leader of terrorist organization kal,"{'rouge1': Score(precision=0.1, recall=0.1111111111111111, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.1111111111111111, fmeasure=0.10526315789473685)}"
268,"russia 's defense industry has been badly hit by the global financial crisis , deputy prime minister sergei ivanov , a former defense minister , said tuesday .",russia 's defense sector hit by financial crisis : govt official, russia 's defense industry has been badly hit,"{'rouge1': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.2222222222222222, recall=0.2857142857142857, fmeasure=0.25), 'rougeL': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445)}"
269,grim overall economic and corporate news pushed global stocks into reverse on tuesday despite an unexpected beam of light for the german economy .,grim economic outlook knocks stocks back despite german uplift, severe earthquake rocks germany (watch german,"{'rouge1': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333)}"
270,"eight members of an ultra-left anarchist group have been arrested in connection with a string of attacks on france 's rail network , french interior minister michele alliot-marie announced tuesday .",train sabotage : eight leftwing anarchists arrested : minister, stockmarket grim results for lehman last week,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
271,angola cup final result on wednesday : UNK,football : angola cup final santos # UNK #, irish job 2.3 for arRTic,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
272,iraqi foreign minister hoshyar zebari on wednesday repeated baghdad 's denunciation of a deadly us raid on a syrian village that he said harmed relations between the neighbouring countries .,iraq again denounces us attack on syrian village," official : sara nashikani , eng","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
273,"a blue-ribbon panel of experts said on wednesday that german economic growth will grind to a halt next year , raising doubts about berlin 's plans to shield europe 's biggest economy from the global turmoil .",german economy will grind to halt in #### say experts, nebraska's football coach publicly admits he lied to,"{'rouge1': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111)}"
274,"new zealand share prices closed #.## percent lower wednesday after investors took their lead from further weakness in overseas markets , dealers said .",new zealand shares close down #.## percent," american shares - up , european shares","{'rouge1': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818)}"
275,juventus moved into second place in italy 's serie a with a #-# win over genoa at turin 's stadio olimpico .,football : juventus up to second in impressive style, naufragio bankrupt dutch porn model,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
276,us shares managed modest gains in morning trade thursday as investors looked for bargains after a punishing three-day market selloff and shook off more bleak economic and corporate news .,wall street struggles higher after three-day rout," dollar resilient after trade report .
here's how","{'rouge1': Score(precision=0.125, recall=0.125, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.125, fmeasure=0.125)}"
277,"chelsea striker didier drogba is under investigation for an incident during wednesday night 's league cup loss to burnley when he threw a coin back at the crowd , police confirmed thursday .",afp world news agenda, summary: police have taken steps to arrest an a,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
278,"china plans to punish singers who UNK for `` cheating the public , '' the ministry of culture said thursday .",afp features, china plans to punish singers who UNK for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
279,"shivnarine chanderpaul hit a fighting century but could n't stop pakistan winning the second day-night international by ## runs here on friday , securing an unbeatable #-# lead .",cricket : chanderpaul 's hundred in vain as pakistan clinch series, nicola asked how much size matters in soccer .,"{'rouge1': Score(precision=0.1, recall=0.125, fmeasure=0.11111111111111112), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.125, fmeasure=0.11111111111111112)}"
280,"german carmaker opel , a unit of troubled us giant general motors , has asked berlin and regional states for credit guarantees to ensure its financing , its chief executive hans UNK said in an interview published friday .",opel asks for german public loan guarantees : report, follow-up to #11 ... . pak,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
281,"a chinese fishing boat with a ##-man crew has been hijacked by pirates off the coast of east africa and is being held in somalia , state media reported here on friday .",china fishing boat hijacked off east africa : chinese state media, piracy an absence of a threat to shipping in the,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
282,"vietnam has rejected a proposal by south korea 's posco group to build a #.# - billion-dollar steel mill near a coastal resort , citing environmental concerns , state media reported on friday .",golf : UNK open scores, southeast asia rejects military proposal to build a #,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
283,"french pilots voted saturday to press ahead with a strike which has severely hit flag carrier air france , the head of their main union told afp , ensuring further disruption .",bulletin UNK UNK UNK, decision to strike has forced union protests on its own,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
284,"iran , opec 's number two oil producer , favors a cut in crude production of #.# to #.# million barrels per day when the oil cartel meets in cairo later this month , state television reported saturday .",iran favors opec cut of #.# to #.# million bpd, ira host youth showcase as veteran union this weekend,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
285,villarreal coach manuel pellegrini was understandably disappointed at dropping two points in the title race as malaga scored a ##th minute equaliser to snatch a #-# draw on sunday .,football : pellegrini rues dropped villarreal points," melbourne - bonus :) february 21 ,","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
286,stock markets in the gulf states plunged on the week 's opener sunday as panic from the fallout of the global economic crisis continued to dampen investor sentiment .,gulf stocks plunge as g## fails to halt panic, stock markets plunged across the greek mainland on s,"{'rouge1': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222)}"
287,"a brutal financial crisis showed its teeth on monday as us banking giant citigroup announced a massive ##,### job cuts and automakers begged governments to save them amid a spreading global recession .",global crisis shows teeth with mass citigroup cuts, violence took the blood out of july and however,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
288,international mediators raised concerns monday over fresh fighting near azerbaijan 's disputed nagorny karabakh region that left at least one soldier dead at the weekend .,mediators raise concerns over deadly karabakh fighting, liechtenstein prince denounces third reich,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
289,hosts india defeated england by ## runs on monday to take a #-# lead in the seven-match one-day series .,afp UNK advisory, hosts india fall the greeks against match,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
290,leading tibetan exiles began a week-long meeting monday in northern india that could usher in a more radical approach to their long struggle against chinese rule in tibet .,tibetans plot future after dalai lama admits failure," more than 80,000 exiles from tib","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
291,"british premier gordon brown has narrowed the poll gap on opposition conservatives to just three points , a survey showed tuesday , the latest sign of a boost from his handling of the financial crisis .",british pm gets poll boost from crisis management, british premier gordon browne has narrowed,"{'rouge1': Score(precision=0.125, recall=0.16666666666666666, fmeasure=0.14285714285714288), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.16666666666666666, fmeasure=0.14285714285714288)}"
292,"barclays , the second-biggest british bank , said tuesday that investors from the oil-rich gulf had agreed to amend terms of their proposed capital injection worth billions of dollars .",barclays proposed gulf investors amend injection plan," nursing jobs deaths had risen to at least 18,","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
293,"chinese share prices plummeted #.## percent on tuesday as unabated concerns over china 's slowing economy and weakness in regional markets triggered heavy selling , dealers said .",chinese shares close down #.## pct," severe ike week in the valley
article:","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
294,"david beckham 's career should be over , england 's #### world cup winner martin peters said following the la galaxy midfielder 's run of substitute appearances .",football : beckham career should be over says world cup winner peters, syrinx officium rescisum ? .,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
295,"barack obama 's transition team dropped broad hints wednesday about who will fill a raft of top posts in his administration , naming teams of aides to develop policies in key areas .",obama gives hints about key administration posts, barack obama ' s transition team dropped broad,"{'rouge1': Score(precision=0.14285714285714285, recall=0.14285714285714285, fmeasure=0.14285714285714285), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.14285714285714285, fmeasure=0.14285714285714285)}"
296,"al-qaeda number two ayman zawahiri warned us president-elect barack obama against sending more troops to afghanistan , in an internet UNK released on wednesday .",zawahiri warns obama against sending troops to afghanistan, barack obama stumped voters and his lo,"{'rouge1': Score(precision=0.125, recall=0.14285714285714285, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.14285714285714285, fmeasure=0.13333333333333333)}"
297,"just as germany comes under pressure to do more to jumpstart the world 's third biggest economy , party politics is rearing its ugly head and undermining berlin 's efforts to weather a sharp global slowdown .",party politics undermine german economic defences, germany gets its money's worth from cal,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
298,"the use of nuclear weapons will grow increasingly likely by #### , us intelligence warned thursday in a report on global trends that forecasts a tense , unstable world shadowed by war .",use of nuclear UNK more likely in future : us intelligence, etops: senior newsroom officer assists power outage,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
299,"russian president dmitry medvedev on thursday demanded ukraine repay #.# billion dollars -lrb- #.# billion euros -rrb- of debt to russian energy giant gazprom , saying kiev could be `` forced '' to pay up .",medvedev demands ukraine repay #.# billion dollar gas debt, russian president dmitry medvedev on,"{'rouge1': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385)}"
300,"the council of europe 's human rights commissioner slammed thursday as `` unacceptable '' conditions in france 's overcrowded and dilapidated jails , where some ## inmates have committed suicide this year .",council of europe again slams french prison conditions," in body of document , the 22-member council","{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.125, fmeasure=0.125)}"
301,there could be a nasty surprise under the tree for the us economy this christmas .,grim tidings for us christmas shopping season, we could be down to $40bn in another,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
302,opponents of the leftist government of president daniel ortega said wednesday they had enough votes in congress to annul the disputed november # municipal elections in nicaragua .,afp client advisory on australian cricket coverage, opponents of the leftist government of president Daniel Orte,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
303,oil prices continued to struggle under ## dollars per barrel on friday after they hit their lowest levels in almost four years on concerns over weakening demand and the prospect of a global recession .,afptv UNK advisory for friday," oil prices continued to struggle under ## dollars
#","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
304,"malaysian shares are expected to remain volatile in the coming week on continuing uncertainties in the global financial markets and fears over the length of a global recession , dealers said friday .",malaysian shares to remain volatile next week : analysts, risks continue to be traded in ranges of 10%,"{'rouge1': Score(precision=0.125, recall=0.1111111111111111, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.1111111111111111, fmeasure=0.11764705882352941)}"
305,kevin garnett scored ## points in his return after a one-game suspension and the boston celtics ripped detroit ##-## here thursday in a rematch of last season 's nba semi-finals .,basketball : garnett makes triumphant return as celtics top pistons, detroit city player alexanders fell asleep in,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
306,the alleged al-qaeda mastermind of a #### transatlantic airplane bombing plot had been on the run for nearly a year before a us missile attack in northwest pakistan ended his life saturday .,terror plot mastermind killed in pakistan after year on the run, claims al qaeda pilot strapped to plane jap,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
