,inputs,references,predictions,score
264,"iraq 's cabinet is expected to meet in baghdad on tuesday to discuss a military accord that will govern the presence of american troops in iraq beyond #### , a minister said on monday .",iraq 's cabinet expected to meet on us pact as deadline looms, iraq 's mosul deployment plan to maintain,"{'rouge1': Score(precision=0.25, recall=0.42857142857142855, fmeasure=0.3157894736842105), 'rouge2': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942), 'rougeL': Score(precision=0.25, recall=0.42857142857142855, fmeasure=0.3157894736842105)}"
265,"syria and lebanon decided on monday to boost border controls and anti-terrorism coordination , as the two neighbors took a new step to strengthen ties since diplomatic relations were established .",syria and lebanon to boost border anti-terror controls," syria's foreign minister , riad m","{'rouge1': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333)}"
266,global banking giant hsbc said on monday that its pre-tax profits had risen in the third-quarter despite loan write-offs in the united states rising to #.# billion dollars -lrb- #.# billion euros -rrb- .,hsbc says profits rise despite rising us bad debts, company tours increase in flights in its united kingdom domestic,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
267,fourteen men accused of membership of organised crime gangs and involvement in a savage europe-wide vendetta go on trial wednesday at UNK in southern italy .,trial opens wednesday in case of italian organised crime vendetta, 'organized crime' alliance to target south africa,"{'rouge1': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941)}"
268,"russia 's defense industry has been badly hit by the global financial crisis , deputy prime minister sergei ivanov , a former defense minister , said tuesday .",russia 's defense sector hit by financial crisis : govt official, russia 's defense industry has been badly hit,"{'rouge1': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.2222222222222222, recall=0.2857142857142857, fmeasure=0.25), 'rougeL': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445)}"
269,grim overall economic and corporate news pushed global stocks into reverse on tuesday despite an unexpected beam of light for the german economy .,grim economic outlook knocks stocks back despite german uplift, uk shares sank more than 2% on a,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
270,"eight members of an ultra-left anarchist group have been arrested in connection with a string of attacks on france 's rail network , french interior minister michele alliot-marie announced tuesday .",train sabotage : eight leftwing anarchists arrested : minister, police maintain four attacks on army and railways in fr,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
271,angola cup final result on wednesday : UNK,football : angola cup final santos # UNK #," “# italanrio”
article","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
272,iraqi foreign minister hoshyar zebari on wednesday repeated baghdad 's denunciation of a deadly us raid on a syrian village that he said harmed relations between the neighbouring countries .,iraq again denounces us attack on syrian village, irak's foreign minister hoshyar z,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
273,"a blue-ribbon panel of experts said on wednesday that german economic growth will grind to a halt next year , raising doubts about berlin 's plans to shield europe 's biggest economy from the global turmoil .",german economy will grind to halt in #### say experts, europe faces the risk of economic collapse with unpredictable,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
274,"new zealand share prices closed #.## percent lower wednesday after investors took their lead from further weakness in overseas markets , dealers said .",new zealand shares close down #.## percent, bank of new zealand governor vergila ra,"{'rouge1': Score(precision=0.3333333333333333, recall=0.2857142857142857, fmeasure=0.30769230769230765), 'rouge2': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818), 'rougeL': Score(precision=0.3333333333333333, recall=0.2857142857142857, fmeasure=0.30769230769230765)}"
275,juventus moved into second place in italy 's serie a with a #-# win over genoa at turin 's stadio olimpico .,football : juventus up to second in impressive style, virginia live caught up to fellows and countrymen,"{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.14285714285714285, recall=0.14285714285714285, fmeasure=0.14285714285714285), 'rougeL': Score(precision=0.25, recall=0.25, fmeasure=0.25)}"
276,us shares managed modest gains in morning trade thursday as investors looked for bargains after a punishing three-day market selloff and shook off more bleak economic and corporate news .,wall street struggles higher after three-day rout, russia stocks lost nearly 15 per cent on duel,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
277,"chelsea striker didier drogba is under investigation for an incident during wednesday night 's league cup loss to burnley when he threw a coin back at the crowd , police confirmed thursday .",afp world news agenda, former swedish international and a £ 7 .,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
278,"china plans to punish singers who UNK for `` cheating the public , '' the ministry of culture said thursday .",afp features, chinese comedian fined for unacceptable by xian Daily,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
279,"shivnarine chanderpaul hit a fighting century but could n't stop pakistan winning the second day-night international by ## runs here on friday , securing an unbeatable #-# lead .",cricket : chanderpaul 's hundred in vain as pakistan clinch series," 
update for you: this went well:","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
280,"german carmaker opel , a unit of troubled us giant general motors , has asked berlin and regional states for credit guarantees to ensure its financing , its chief executive hans UNK said in an interview published friday .",opel asks for german public loan guarantees : report," for us, carmaker's 300mcc debt","{'rouge1': Score(precision=0.125, recall=0.16666666666666666, fmeasure=0.14285714285714288), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.16666666666666666, fmeasure=0.14285714285714288)}"
281,"a chinese fishing boat with a ##-man crew has been hijacked by pirates off the coast of east africa and is being held in somalia , state media reported here on friday .",china fishing boat hijacked off east africa : chinese state media, somalian police and foot-soldiers have captured,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
282,"vietnam has rejected a proposal by south korea 's posco group to build a #.# - billion-dollar steel mill near a coastal resort , citing environmental concerns , state media reported on friday .",golf : UNK open scores," vietnamese officials pursue fundamental issues . b
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
283,"french pilots voted saturday to press ahead with a strike which has severely hit flag carrier air france , the head of their main union told afp , ensuring further disruption .",bulletin UNK UNK UNK," new frontiers?
article: the black power","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
284,"iran , opec 's number two oil producer , favors a cut in crude production of #.# to #.# million barrels per day when the oil cartel meets in cairo later this month , state television reported saturday .",iran favors opec cut of #.# to #.# million bpd, iran 's no 2 oil producer desires to,"{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.25, fmeasure=0.25)}"
285,villarreal coach manuel pellegrini was understandably disappointed at dropping two points in the title race as malaga scored a ##th minute equaliser to snatch a #-# draw on sunday .,football : pellegrini rues dropped villarreal points, tecnico coaches dismayed at losing to b,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
286,stock markets in the gulf states plunged on the week 's opener sunday as panic from the fallout of the global economic crisis continued to dampen investor sentiment .,gulf stocks plunge as g## fails to halt panic, stocks in the gulf states plunged as the yu,"{'rouge1': Score(precision=0.4444444444444444, recall=0.4444444444444444, fmeasure=0.4444444444444444), 'rouge2': Score(precision=0.125, recall=0.125, fmeasure=0.125), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}"
287,"a brutal financial crisis showed its teeth on monday as us banking giant citigroup announced a massive ##,### job cuts and automakers begged governments to save them amid a spreading global recession .",global crisis shows teeth with mass citigroup cuts," multimillionaire: like once a millionaire, joy","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
288,international mediators raised concerns monday over fresh fighting near azerbaijan 's disputed nagorny karabakh region that left at least one soldier dead at the weekend .,mediators raise concerns over deadly karabakh fighting, in remarks at the conference on the '02 renaissance,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
289,hosts india defeated england by ## runs on monday to take a #-# lead in the seven-match one-day series .,afp UNK advisory," venues , players and events , ..... ................................","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
290,leading tibetan exiles began a week-long meeting monday in northern india that could usher in a more radical approach to their long struggle against chinese rule in tibet .,tibetans plot future after dalai lama admits failure, airlines carryeu 110 people in cargo plane,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
291,"british premier gordon brown has narrowed the poll gap on opposition conservatives to just three points , a survey showed tuesday , the latest sign of a boost from his handling of the financial crisis .",british pm gets poll boost from crisis management," gordon brown's election pitch on share price
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
292,"barclays , the second-biggest british bank , said tuesday that investors from the oil-rich gulf had agreed to amend terms of their proposed capital injection worth billions of dollars .",barclays proposed gulf investors amend injection plan," the other britain banks
article: b","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
293,"chinese share prices plummeted #.## percent on tuesday as unabated concerns over china 's slowing economy and weakness in regional markets triggered heavy selling , dealers said .",chinese shares close down #.## pct, a chinese relic suffered a railroad accident derailing,"{'rouge1': Score(precision=0.2, recall=0.125, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.125, fmeasure=0.15384615384615385)}"
294,"david beckham 's career should be over , england 's #### world cup winner martin peters said following the la galaxy midfielder 's run of substitute appearances .",football : beckham career should be over says world cup winner peters, david beckham should not feature in england's,"{'rouge1': Score(precision=0.18181818181818182, recall=0.25, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.25, fmeasure=0.2105263157894737)}"
295,"barack obama 's transition team dropped broad hints wednesday about who will fill a raft of top posts in his administration , naming teams of aides to develop policies in key areas .",obama gives hints about key administration posts, Obama sends media warm fuzzies md buys junk from,"{'rouge1': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125)}"
296,"al-qaeda number two ayman zawahiri warned us president-elect barack obama against sending more troops to afghanistan , in an internet UNK released on wednesday .",zawahiri warns obama against sending troops to afghanistan, a new blast in afghanistan  –,"{'rouge1': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385)}"
297,"just as germany comes under pressure to do more to jumpstart the world 's third biggest economy , party politics is rearing its ugly head and undermining berlin 's efforts to weather a sharp global slowdown .",party politics undermine german economic defences, n bernanke warns aust austrian unemployment too,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
298,"the use of nuclear weapons will grow increasingly likely by #### , us intelligence warned thursday in a report on global trends that forecasts a tense , unstable world shadowed by war .",use of nuclear UNK more likely in future : us intelligence, the risks of delivelling near total nukes,"{'rouge1': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941)}"
299,"russian president dmitry medvedev on thursday demanded ukraine repay #.# billion dollars -lrb- #.# billion euros -rrb- of debt to russian energy giant gazprom , saying kiev could be `` forced '' to pay up .",medvedev demands ukraine repay #.# billion dollar gas debt, stalinism bites the ukraine | critical,"{'rouge1': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385)}"
300,"the council of europe 's human rights commissioner slammed thursday as `` unacceptable '' conditions in france 's overcrowded and dilapidated jails , where some ## inmates have committed suicide this year .",council of europe again slams french prison conditions, french police ratchet up security after the release of,"{'rouge1': Score(precision=0.25, recall=0.2222222222222222, fmeasure=0.23529411764705882), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.1111111111111111, fmeasure=0.11764705882352941)}"
301,there could be a nasty surprise under the tree for the us economy this christmas .,grim tidings for us christmas shopping season," 5 charts you should know about your 2013 return ,","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
302,opponents of the leftist government of president daniel ortega said wednesday they had enough votes in congress to annul the disputed november # municipal elections in nicaragua .,afp client advisory on australian cricket coverage, may 2nd elections will take place in nicarag,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
303,oil prices continued to struggle under ## dollars per barrel on friday after they hit their lowest levels in almost four years on concerns over weakening demand and the prospect of a global recession .,afptv UNK advisory for friday, oil prices fell to #.## dollars per barrel,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
304,"malaysian shares are expected to remain volatile in the coming week on continuing uncertainties in the global financial markets and fears over the length of a global recession , dealers said friday .",malaysian shares to remain volatile next week : analysts, malaysian shares are expected to remain volatile in,"{'rouge1': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rouge2': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855), 'rougeL': Score(precision=0.625, recall=0.625, fmeasure=0.625)}"
305,kevin garnett scored ## points in his return after a one-game suspension and the boston celtics ripped detroit ##-## here thursday in a rematch of last season 's nba semi-finals .,basketball : garnett makes triumphant return as celtics top pistons, garnettlanding defined its season....................... david,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
306,the alleged al-qaeda mastermind of a #### transatlantic airplane bombing plot had been on the run for nearly a year before a us missile attack in northwest pakistan ended his life saturday .,terror plot mastermind killed in pakistan after year on the run, british and u s interceptor s shot,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
307,somali pirates holding a huge oil-laden saudi tanker on saturday vowed to fight back should any assault be attempted to free the ship and urged its owners to pay up a ## million dollars ransom .,we 'll fight back somali pirates warn, somali pirates hold on to saudi used tanker,"{'rouge1': Score(precision=0.2857142857142857, recall=0.25, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.16666666666666666, recall=0.14285714285714285, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.2857142857142857, recall=0.25, fmeasure=0.26666666666666666)}"
308,australian share prices opened slightly higher on monday following a big rally on wall street ahead of the weekend .,australian shares open up #.# percent, combined uk and u.s. stocks open,"{'rouge1': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666)}"
309,portsmouth striker jermain defoe could be ruled out for several weeks if a specialist decides the england international needs surgery to cure a calf injury .,football : defoe to see specialist over calf injury," portmouth striker jermain
jamie m","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
310,"south korea 's central bank is likely to inject up to #.# billion dollars into a state fund aimed at easing a credit squeeze in the country 's debt market , a report said sunday .",skorea 's central bank to inject money into bond fund : report, could this be the end for what china proposed,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
311,oil prices roared higher towards ## dollars on monday as equity markets surged on government action aimed at tackling a severe economic downturn .,oil prices soar towards ## dollars, united states condemns poison vs food dealers in africa,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
312,malaysia 's central bank on monday cut its interest rate by ## basis points to #.## percent in a bid to boost growth amid the global economic crisis .,malaysia central bank cuts key interest rate to #.## pct, the eastern acting commissioner of the mrtg in,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
313,british-based standard chartered bank said monday it plans to raise #.## billion pounds -lrb- #.## billion us dollars -rrb- in a rights issue to better position itself during the global financial turmoil .,standard chartered to raise #.## billion dollars in rights issue, too big to fail battle rages as bondholders,"{'rouge1': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941)}"
314,french champions lyon knocked fiorentina out of the champions UNK with a #-# victory here on tuesday as they ensured their own place in the knock-out stages .,football : fiorentina sent tumbling by lyon defeat," friendly challenge in limburg .
article: esp","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
315,"the us banking industry 's profits slid ## percent in the third quarter from a year ago to #.# billion dollars , reflecting the credit crisis ravaging the sector and overall economy , regulators said tuesday .",us banking profits slump ## percent, dealers expected big . volume fell to #848,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
316,polls opened across greenland at #:## am -lrb- #### gmt -rrb- tuesday for a referendum on self-rule for the island that could pave the way for full independence from denmark in the future .,UNK UNK UNK UNK polls open in greenland self-rule referendum, the national dining room of #### estonia has,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
317,the world 's biggest miner bhp billiton announced tuesday it was dropping its controversial hostile takeover bid for rival rio tinto due to the state of the global economy .,bhp billiton drops rio tinto takeover bid, bhp b 's antitrust action following an investigation,"{'rouge1': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333)}"
318,"south korea posted a current account surplus of #.# billion dollars in october , the central bank said thursday , a figure that is likely to relieve pressure on the shaky won .",skorea posts current account surplus for october, ryanair ryanair plane arrives at dub,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
319,iraq plans to hold a july referendum on a controversial military pact allowing us troops to remain for another three years that parliament is expected to adopt on thursday in a delayed vote .,iraq to hold referendum on us troops pact, iraq er boi attacks previously undisclosed ghide,"{'rouge1': Score(precision=0.125, recall=0.14285714285714285, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.14285714285714285, fmeasure=0.13333333333333333)}"
320,"new insurgency-linked violence left five policemen and ## militants dead in afghanistan , authorities said wednesday , as a un security council team continued a tour to assess post-taliban development .",## killed in afghanistan as un security council team tours, afghan police reported five deaths in insurgence-,"{'rouge1': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125)}"
321,"thailand 's powerful army chief wednesday told anti-government protesters they must leave several key sites that they are occupying , including bangkok 's international airport .",thai protesters must leave airport other sites : army chief, arsenal the thai army's plan to take the,"{'rouge1': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222)}"
322,"two units of taiwan 's industrial conglomerate formosa plastic group have agreed to lend ### million us dollars to micron technology of the united states , the companies said wednesday .",taiwan 's formosa to lend micron ### mln dollars for acquisition, new sources of silicon ); steel ( kuhi,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
323,"writer juan marse was thursday awarded the cervantes prize , the top literary prize in the spanish-speaking world , culture minister cesar antonio molina announced .",spanish novelist juan UNK wins top literary prize, spanish literature award winners,"{'rouge1': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666)}"
324,greek state-run public power corporation -lrb- ppc -rrb- on thursday slumped to a loss of ###.# million euros -lrb- ### million dollars -rrb- in the first nine months of #### despite a ## percent increase in sales .,greek state power utility slumps into loss," rfc myth busted again
article: rfc","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
325,"consumer and business confidence in the european union slumped in november to the lowest level in ## years in the face of looming recession , according to an eu survey on thursday .",eu consumer business confidence hits ##-year low : survey, are the european polls about Merkel and Sark,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
326,"chinese shares were up #.## percent by midday thursday after the central bank announced its biggest interest rate cut in a decade to boost weakening economic growth , dealers said .",chinese shares up #.## pct at midday, china cuts prices on household loans while capital controls,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
327,celtic midfielder paul hartley launched a passionate defense of scottish football on friday after another week of european misery .,football : scottish football is not a joke says celtic star, scottish football and its media whooped as,"{'rouge1': Score(precision=0.2, recall=0.2857142857142857, fmeasure=0.23529411764705882), 'rouge2': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333), 'rougeL': Score(precision=0.2, recall=0.2857142857142857, fmeasure=0.23529411764705882)}"
328,"a french plane has arrived in mumbai that could help repatriate up to ### europeans from the indian metropolis that has come under attack from islamist extremists , the french foreign ministry said friday .",french plane in mumbai to repatriate europeans, jennifer van wheelden planes arrived,"{'rouge1': Score(precision=0.14285714285714285, recall=0.2, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.2, fmeasure=0.16666666666666666)}"
329,"turkey 's telecom authority auctioned three #g mobile phone licences on friday , raising ### million euros -lrb- #.## billion dollars -rrb- at a time of strain on the national public finances .",golf : world cup scores, turkish telecom minister visits banisar dam on,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
330,"new zealand shares closed #.## percent higher friday in their fourth straight rise as investors welcomed an easing of volatility in world markets , dealers said .",new zealand shares close #.## percent higher,nzsx local shares opened july #200,"{'rouge1': Score(precision=0.16666666666666666, recall=0.16666666666666666, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.16666666666666666, fmeasure=0.16666666666666666)}"
