,inputs,references,predictions,score
128,"prime minister tony blair called friday for britain 's criminal justice system to be UNK `` in favor of the decent law-abiding majority '' , as he delivered the first in a series of speeches on the future of the nation .",blair calls for overhaul of criminal justice system by phil UNK," corey blurring of the fred case
###
","{'rouge1': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942)}"
129,world cup hopefuls spain secured their objective of finishing top of group h with a stuttering #-# win over whipping boys saudi arabia here on friday .,fans feel the pain as spain beat saudis by justin davis UNK picture," worldwide consensus group h defense win postponed by 7 days
###","{'rouge1': Score(precision=0.07692307692307693, recall=0.1, fmeasure=0.08695652173913043), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.1, fmeasure=0.08695652173913043)}"
130,the white house said friday that a new videotape of al-qaeda number two ayman al-zawahiri is the terrorist network 's latest shot in its effort to win a `` propaganda war .,zawahiri video is part of propaganda war : us, before al-qaeda killed al-baabayn in,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
131,"teenager michaela krajicek claimed her first grasscourt title with a #-# , #-# victory over third seed dinara safina at home in the ###,###-dollar UNK open on saturday .",krajicek defeats safina in dutch final UNK picture," euro champion returns to boys' open 2015
###
article","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
132,directors of the european steel giant arcelor were to meet sunday in luxembourg to decide between two suitors : the partnership offered by russia 's severstal and the hostile bid from mittal steel .,arcelor board in crucial meeting sunday," in dubai, union workers weighed in on the task to","{'rouge1': Score(precision=0.16666666666666666, recall=0.1, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.1, fmeasure=0.125)}"
133,"a japanese man hanged himself in taiwan sunday after the asian champions failed to secure a single victory in the world cup , a report said .",UNK fan hangs himself for nation 's dismal world cup performance : report, retired japanese man hangs himself together with iron bar cl,"{'rouge1': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.09090909090909091, recall=0.1111111111111111, fmeasure=0.09999999999999999), 'rougeL': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818)}"
134,france beat south africa ##-## here on sunday to become the world under-## rugby champions for the first time .,france crowned world under-## rugby champions UNK UNK UNK, british team marching under stephen rohrbods,"{'rouge1': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333)}"
135,"france said on monday it was seeking the release of an UNK solider who was reportedly captured by an armed palestinian group at the weekend , and had made contact with all parties involved .",france seeking release of UNK soldier UNK UNK details of french efforts UNK, france says it is seeking the release of solider in,"{'rouge1': Score(precision=0.3076923076923077, recall=0.4, fmeasure=0.34782608695652173), 'rouge2': Score(precision=0.08333333333333333, recall=0.1111111111111111, fmeasure=0.09523809523809525), 'rougeL': Score(precision=0.3076923076923077, recall=0.4, fmeasure=0.34782608695652173)}"
136,"china has executed five people who had been sentenced to death for drugs trafficking , state media reported on monday .",china says five executed for drugs," china executes five drug traffickers
###
article: percent","{'rouge1': Score(precision=0.6666666666666666, recall=0.5714285714285714, fmeasure=0.6153846153846153), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.42857142857142855, fmeasure=0.4615384615384615)}"
137,"italian voters rejected by a wide margin a referendum on constitutional change backed by former prime minister silvio berlusconi , provisional results showed , dealing a further blow to the media mogul more than two months after he lost power .",italian voters reject constitutional referendum : provisional result by UNK UNK UNK picture UNK UNK with provisional results turnout reax," italian voters reject referendum on constitution
###
article:","{'rouge1': Score(precision=0.2631578947368421, recall=0.7142857142857143, fmeasure=0.3846153846153846), 'rouge2': Score(precision=0.1111111111111111, recall=0.3333333333333333, fmeasure=0.16666666666666666), 'rougeL': Score(precision=0.21052631578947367, recall=0.5714285714285714, fmeasure=0.3076923076923077)}"
138,vietnam chose a new president and was set to get a new premier tuesday in a sweeping leadership change for the communist country heading fast into an era of closer integration with the world economy .,vietnam UNK economic reformer as president set to get new pm by frank UNK UNK picture UNK UNK with president 's UNK UNK UNK, vietnam pledged august what will be the 4th,"{'rouge1': Score(precision=0.041666666666666664, recall=0.125, fmeasure=0.0625), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.041666666666666664, recall=0.125, fmeasure=0.0625)}"
139,wigan moved to consolidate their premiership status tuesday by tying down one of the brightest stars of last season 's maiden top flight campaign .,wigan tie up baines for three years, a timetable emerges for wigan's biggest trading breakthrough in five,"{'rouge1': Score(precision=0.2857142857142857, recall=0.18181818181818182, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.09090909090909091, fmeasure=0.1111111111111111)}"
140,"hurricane katrina fraudsters who billed the us government for fictitious services and filed claims for phantom hotel guests and even dom perignon champagne have cost taxpayers up to two billion dollars , the new york times reported tuesday .",hurricane katrina fraud swells to two billion dollars : report," usians on thursday retorted back , advising terrorists to","{'rouge1': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941)}"
141,"a controversial civilian nuclear energy deal between india and the united states cleared its first major hurdle tuesday , easily winning approval by a us congress committee .",us congress committee backs nuclear deal with india UNK UNK UNK UNK detail," a controversial civilian nuclear deal cleared pre-
articles from Reuters","{'rouge1': Score(precision=0.15384615384615385, recall=0.2, fmeasure=0.17391304347826086), 'rouge2': Score(precision=0.08333333333333333, recall=0.1111111111111111, fmeasure=0.09523809523809525), 'rougeL': Score(precision=0.15384615384615385, recall=0.2, fmeasure=0.17391304347826086)}"
142,"chinese government departments lost #.# billion dollars last year through corruption , poor tax methods and bad land management , the national audit office said in a report published wednesday .",china audit finds widespread corruption tax losses in government UNK UNK report details budget UNK, national audit office flinchs with public association funding budget sur,"{'rouge1': Score(precision=0.13333333333333333, recall=0.2, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.2, fmeasure=0.16)}"
143,"two exclusive rome clubs have invited prince victor emmanuel to resign following his arrest on suspicion of providing prostitutes and illegal slot machines to a casino , an italian newspaper reported on wednesday .",italy 's disgraced prince asked to resign from top clubs : reports, extended arrest warrant for emmanuel for role in pda scandal,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
144,"the al-aqsa martyrs brigades said wednesday it had kidnapped an israeli settler , marking the third abduction of an israeli since sunday .",al-aqsa claims abduction of third israeli UNK UNK aqsa statement," jeff mitchell attacked
###
article: ghaz","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
145,kuwaiti women join their menfolk for the first time thursday in voting to elect a parliament for the oil-rich gulf state after a fierce campaign focusing on electoral reform and corruption .,kuwaiti women take part in historic polls by omar hasan UNK picture," first time gulffemale women to participate in parliament elections
###","{'rouge1': Score(precision=0.16666666666666666, recall=0.2222222222222222, fmeasure=0.1904761904761905), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.2222222222222222, fmeasure=0.1904761904761905)}"
146,"foreign ministers of the group of eight countries began talks here thursday expected to raise pressure on iran over its nuclear program , as moscow sought to prevent next month 's g# summit becoming a magnet for criticism of russia 's democratic credentials .",iran tops agenda at g# ministers meeting by nick coleman UNK UNK french minister on hamas arrests, greek-iranian filed suit against russia on las,"{'rouge1': Score(precision=0.058823529411764705, recall=0.125, fmeasure=0.07999999999999999), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.125, fmeasure=0.07999999999999999)}"
147,"greece said thursday that it was monitoring the escalating hostilities between israelis and palestinians with `` particular concern , '' and feared it could worsen .",greece worried over escalation of mideast hostilities, greece says it is troubled by intensifying arab,"{'rouge1': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333)}"
148,"european stock markets advanced strongly thursday on some bargain-hunting and gains by wall street and japanese shares ahead of an expected hike in us interest rates , dealers said .",european stocks bounce back UNK UNK with closing levels," european stock prices advance
###
article: haw","{'rouge1': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385), 'rougeL': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666)}"
149,the australian government friday warned building products company james hardie it had run out of excuses for not paying compensation to victims of its asbestos products following a special tax ruling .,no more excuses on asbestos payouts australia tells james hardie, abcn action on australian building products james hard,"{'rouge1': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224)}"
150,palestinian prime minister ismail haniya insisted friday that his hamas-led government was continuing efforts to secure the release of an israeli soldier captured by militants .,efforts still underway to secure soldier 's release : hamas pm, anastasiabhai israeli verdict calls for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
151,"the united states deported to bosnia on friday two bosnian serbs wanted by a local court on charges of genocide committed in the #### srebrenica massacre , an official said .",us deports to bosnia two serbs wanted for srebrenica genocide, bill for he sys by far the worst in africa in,"{'rouge1': Score(precision=0.1, recall=0.09090909090909091, fmeasure=0.09523809523809525), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.09090909090909091, fmeasure=0.09523809523809525)}"
152,luca toni scored twice as italy beat ukraine #-# in the world cup quarter-finals here on friday to set up a mouth-watering last four clash against hosts germany .,terrific toni seals semi-final place for italy by stefano UNK UNK picture, italy humiliates ukraine to become semifinalists,"{'rouge1': Score(precision=0.07692307692307693, recall=0.16666666666666666, fmeasure=0.10526315789473684), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.16666666666666666, fmeasure=0.10526315789473684)}"
153,"north korea on saturday staged a state funeral for UNK minister kim kwang-jin , who died thursday at the age of ## , the second key military figure to die in less than a week .",n. korea holds state funeral for vice defense minister, north korean guards celebrating their latest victory against south korea,"{'rouge1': Score(precision=0.1111111111111111, recall=0.1, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.1, fmeasure=0.10526315789473685)}"
154,"up to ###,### revellers packed sydney 's streets to celebrate the gay and lesbian mardi gras , breaking attendance records for the eye - popping annual street festival .",sydney 's gay and lesbian mardi gras draws record-breaking crowd UNK pictures," events , djAMI's mardi gras 2013 , is","{'rouge1': Score(precision=0.23076923076923078, recall=0.42857142857142855, fmeasure=0.3), 'rouge2': Score(precision=0.08333333333333333, recall=0.16666666666666666, fmeasure=0.1111111111111111), 'rougeL': Score(precision=0.23076923076923078, recall=0.42857142857142855, fmeasure=0.3)}"
155,"zairean president mobutu sese seko will stay at his french riviera residence until at least the middle of the week because of an increase in diplomatic activity , a mobutu aide said on sunday .",zaire president mobutu to stay in france till mid-week, zairean leader mobutu seeks holiday until 28th,"{'rouge1': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941)}"
156,"the rand was slightly weaker against the dollar in early trade here monday , opening at #.#### \/ ## to the greenback compared to its close friday of #.#### \/ ## .",rand slightly weaker against dollar in early trade, rand under pounds gets little protection for long hours from euro m,"{'rouge1': Score(precision=0.125, recall=0.08333333333333333, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.08333333333333333, fmeasure=0.1)}"
157,"the head of al-azhar , the top sunni moslem authority , will visit germany next week to discuss the teaching of islam in europe , his spokesman said monday .",top moslem cleric to visit germany," islam head is slated to go germany
###","{'rouge1': Score(precision=0.3333333333333333, recall=0.2857142857142857, fmeasure=0.30769230769230765), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.2857142857142857, fmeasure=0.30769230769230765)}"
158,"all countries that signed the european union 's maastricht treaty have `` exactly the same right '' to join in monetary union at the outset , as long as they meet the convergence criteria , french president jacques chirac said on monday .",chirac says all maastricht signers have same right to emu, europe does maastricht but not european,"{'rouge1': Score(precision=0.1, recall=0.16666666666666666, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.16666666666666666, fmeasure=0.125)}"
159,"a thai man believed to have been killed in a knife fight has caused a stir by returning to his home eight months after his own funeral , a thai daily reported tuesday .",thai man returns home eight months after his funeral," rumors of missing thai buried in tin ring fiasco
###","{'rouge1': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111)}"
160,it 's official .,mandela presents new love to the world," im speech lodged this morning with heathrow airport , as","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
161,"croatia protested tuesday over an attack against a roman catholic church in sarajevo , which came just one month ahead of a scheduled visit by the pope , hina news agency said .",croatia protests over attack on catholic church in sarajevo, Croatians protest against overcrowded route deemed the safest in polit,"{'rouge1': Score(precision=0.2222222222222222, recall=0.2, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.2, fmeasure=0.2105263157894737)}"
162,"senior magistrates in france have accused president jacques chirac and the government of ignoring their objections when making important judicial appointments , it was reported wednesday .",france : top magistrates say government ignoring their views, magistrates decide president will not face charges africans reported,"{'rouge1': Score(precision=0.125, recall=0.1111111111111111, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.1111111111111111, fmeasure=0.11764705882352941)}"
163,"the german government and red cross have decided to give ###,### dollars in humanitarian aid to victims of the earthquake which devastated UNK in northwest iran , the embassy here announced wednesday .","germany gives ###,### dollars in aid for iran quake victims"," germany will give €400m kindness
###
","{'rouge1': Score(precision=0.2222222222222222, recall=0.4, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.4, fmeasure=0.2857142857142857)}"
164,imf chief michel camdessus wednesday told india to prepare for a second wave of economic reforms to catch up with asian tigers .,india should prepare for second wave of economic reforms : imf chief, ami predicted second economic revival wave by islamic awakening,"{'rouge1': Score(precision=0.2727272727272727, recall=0.3333333333333333, fmeasure=0.3), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.2222222222222222, fmeasure=0.19999999999999998)}"
165,"canada 's government is investigating a decision by the us-owned wal - mart retail chain to pull UNK pyjamas from its canadian stores , international trade minister art eggleton said wednesday .",wal-mart being probed by canada for withdrawing cuban goods," canada's labour minister , , said wal-mart pulled","{'rouge1': Score(precision=0.3, recall=0.375, fmeasure=0.33333333333333326), 'rouge2': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125), 'rougeL': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224)}"
166,india 's congress -lrb- i -rrb- party thursday said it would block some of the government 's UNK tax cut plans .,india 's congress party threatens to sink budget tax plans, india's central committee blocks latest plan to prevent tax cuts,"{'rouge1': Score(precision=0.5, recall=0.45454545454545453, fmeasure=0.47619047619047616), 'rouge2': Score(precision=0.1111111111111111, recall=0.1, fmeasure=0.10526315789473685), 'rougeL': Score(precision=0.4, recall=0.36363636363636365, fmeasure=0.380952380952381)}"
167,"about ### rwandan refugees who have flown in from civil war-torn eastern zaire were stuck thursday at nairobi 's wilson airport , where immigration officials refused to allow them on to kenyan territory .",refugees from zaire stuck at nairobi airport by annie thomas, rwandan war refugees stuck at wilson airport in mar,"{'rouge1': Score(precision=0.4, recall=0.4444444444444444, fmeasure=0.4210526315789474), 'rouge2': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941), 'rougeL': Score(precision=0.4, recall=0.4444444444444444, fmeasure=0.4210526315789474)}"
168,the united states underscored thursday its support for international efforts to contain the insurrection in albania and pressed president sali berisha to find a compromise to end the unrest .,us backs osce on albania crisis by andre UNK," united states backs international efforts
###
article: french parliament","{'rouge1': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941)}"
169,"colonel theoneste bagosora , a suspected ringleader of the rwandan ethnic massacres of #### , pleaded not guilty friday to charges of genocide and crimes against humanity at the un war crimes court .",UNK key rwandan suspect pleads not guilty to genocide charges, colonel theoneste bagosora prosecutor : you can't,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
170,"the us economy created ###,### jobs in february when the unemployment rate dropped from #.# percent to #.# percent , the government reported friday .","UNK us economy creates ###,### jobs in UNK"," u s national economy created ### in february
###","{'rouge1': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855), 'rouge2': Score(precision=0.16666666666666666, recall=0.16666666666666666, fmeasure=0.16666666666666666), 'rougeL': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855)}"
171,"six us tourists and their costa rican pilot cheated death friday when their twin-engine plane crashed into a wooded hillside outside costa rica 's capital , red cross officials said .",all six us tourists and pilot survive costa rica crash, six tourist endangered after plane crashes in kona plane mountaine,"{'rouge1': Score(precision=0.3, recall=0.3, fmeasure=0.3), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3, recall=0.3, fmeasure=0.3)}"
172,"zairean rebels , led by laurent-desire kabila , on saturday rejected calls by the united nations for a ceasefire , saying it could only be called after talks with kinshasa .",zairean rebels reject un call for ceasefire," as rebels crumbled , the last rebel commander informed kner","{'rouge1': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125)}"
173,south korean union leaders on sunday threatened renewed strikes against new labor rules drafted by parliament to replace a controversial bill which sparked industrial unrest last december .,skorean unions threaten new strikes against revised labor law by c. w. lim, south korean union leaders executive issued threat of renewed strikes against,"{'rouge1': Score(precision=0.23076923076923078, recall=0.2727272727272727, fmeasure=0.24999999999999994), 'rouge2': Score(precision=0.08333333333333333, recall=0.1, fmeasure=0.0909090909090909), 'rougeL': Score(precision=0.23076923076923078, recall=0.2727272727272727, fmeasure=0.24999999999999994)}"
174,egyptian president hosni mubarak said sunday said he would ask us president bill clinton to `` use his influence '' to halt a controversial planned jewish settlement in east jerusalem .,mubarak to ask clinton for help in halting jerusalem housing plan, egyptian president says world may be forced to revoke its,"{'rouge1': Score(precision=0.09090909090909091, recall=0.1, fmeasure=0.09523809523809525), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.1, fmeasure=0.09523809523809525)}"
175,"the stability of hong kong 's stockmarket will continue after july #st , when the territory is handed by to china , central monetary authority president joseph yam said here monday .",hongkong bourse seen stable after july #, mentioned equities in hong kong main lending period by,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
176,the deputy president of a us study group on foreign UNK said here monday normalisation of relations between pakistan and india would give a boost to foreign investment in the region .,us think tank leader urges normalisation between pakistan india, pak jind sturtev to great brit,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
177,"diana , princess of wales , on monday visited a homeless emergency cold weather shelter in a notorious red light district in central london - but found her motives questioned by those whose cause she hoped to highlight .",diana 's motives questioned in visit to red light district homeless hostel," wales says kim Jong el visited homeless shelter
###","{'rouge1': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2)}"
178,"the rand firmed further against the dollar in early trade here tuesday , opening at #.#### \/ ## to the greenback against #.#### \/ ## at close on monday .",rand firms against dollar," rand return to greenback strong thursday
###
article","{'rouge1': Score(precision=0.25, recall=0.14285714285714285, fmeasure=0.18181818181818182), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.14285714285714285, fmeasure=0.18181818181818182)}"
179,"the un chief of eastern slavonia , the last serb-held part of croatia , confirmed tuesday that key elections would be held here on april ## as part of local ballots throughout croatia .",un confirms elections to be on UNK ## in eastern slavonia, encipe sišćiboljo će,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
180,the arab group in the united nations on tuesday dismissed israel 's warning that a palestinian bid to apply international pressure against israel could freeze the peace process .,arab group condemns israeli ministers remarks on peace process," arab group halting palestinian peace bid
###
","{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
181,"sesame street has extended to shanghai through a joint production of a chinese version , sponsored by us power company general electric -lrb- ge -rrb- , of the us made children 's television program .",sesame street extends to shanghai, us power company general electric and sister company rrb-lr,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
182,"unrest in albania inched closer to the capital tirana on wednesday , as president sali berisha was trying to defuse tension by forming a new government headed by an opposition socialist .",albania 's unrest inches closer to UNK by UNK UNK," opposition sides get elected
###
article: mena news","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
183,the un general assembly appeared poised to adopt a resolution denouncing israel 's plans to build housing for thousands of jewish settlers in east jerusalem .,israel has few allies in un debate over east jerusalem expansion by rene UNK, the previous nation- building cell of world government summit is established,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
184,"the cambodian military is growing impatient with delays in peace negotiations being used by khmer rouge military commander ta mok , who is acting like colonel kurtz from the film `` apocalypse now , '' a senior defense ministry official said thursday .",khmer rouge supremo likened to UNK now colonel, khmer rouge commander reneges on peace demands -,"{'rouge1': Score(precision=0.25, recall=0.2857142857142857, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.14285714285714285, recall=0.16666666666666666, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.25, recall=0.2857142857142857, fmeasure=0.26666666666666666)}"
185,"thai share prices dropped #.# percent in thin trading thursday amid profit-taking by local traders , analysts said .",thai share prices drop #.# percent," baht , ronin trading drops to yu","{'rouge1': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818)}"
186,UNK,UNK ### break out of tirana jail, congress in germany may take up l-k 48,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
187,"the ##,### employees of apple computer are awaiting word from chairman gilbert amelio , who on friday is to reveal details of a reorganization that could mean the elimination of ## percent of the jobs at the troubled group .",a paralyzed UNK computer awaits word from its chief by isabel UNK," pat's final work
strength: god .
content:","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
188,an UNK number of chinese legislators on friday voted against the government 's annual report on efforts to combat crime and corruption .,UNK chinese parliament gives rough ride to anti-crime reports, the russian colonial ochre and the overwhelming mass of,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
189,"a man has been shot dead in a catholic area of west belfast , police said friday .",UNK man shot dead in catholic west belfast," west belfast trim threatens ashram chika , demand death","{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.14285714285714285, recall=0.14285714285714285, fmeasure=0.14285714285714285), 'rougeL': Score(precision=0.25, recall=0.25, fmeasure=0.25)}"
190,"twenty-eight people were rushed to hospital saturday after ## different chemicals spilled inside the hold of a british airways boeing ### at london 's heathrow airport , the rescue services said .",chemical spill at london airport sends ## to hospital, british airways ` poisoned a passenger aboard a airplane,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
